id,sex,bizflag,zip,zip_bins,numords,dollars,last,sincepurch,version1,owntaxprod,upgraded,res1
18673,M,0,95901,19,3,108.5,12,5,0,0,0,0
18674,M,0,95901,19,2,64,8,4,0,0,0,0
18675,M,0,95917,19,3,216.5,11,9,0,0,0,0
18676,M,0,95917,19,1,49.5,22,1,0,0,0,0
18677,M,1,95926,19,2,52,13,2,0,0,0,0
18678,M,1,95926,19,2,69,24,17,0,1,0,0
18679,M,1,95926,19,2,821.5,27,7,0,0,0,0
18680,M,1,95926,19,2,94,1,14,0,0,0,0
18681,M,0,95927,19,1,39.5,20,15,0,0,0,0
18682,M,0,95927,19,2,99,3,26,0,0,1,0
18683,M,1,95928,19,2,71.5,25,23,1,0,0,0
18684,M,1,95928,19,1,19.5,34,13,0,0,0,0
18685,U,0,95942,19,2,138.5,17,3,0,0,0,0
18686,U,0,95942,19,5,130.5,3,13,0,0,0,0
18687,F,0,95945,19,3,89.5,14,17,0,0,0,0
18688,F,0,95945,19,1,9.5,2,24,0,0,1,0
18689,M,0,95946,19,4,196.5,10,17,0,0,0,0
18690,M,0,95946,19,1,29.5,24,11,0,0,0,0
18691,F,0,95949,19,1,9.5,12,1,0,0,0,0
18692,F,0,95949,19,1,79.5,1,25,0,0,1,0
18693,M,0,95954,19,1,47,14,33,1,0,0,0
18694,M,0,95954,19,1,34.5,1,22,1,0,0,0
18695,F,0,95959,19,2,89,23,7,0,0,0,0
18696,F,0,95959,19,3,146.5,12,1,0,0,0,0
18697,M,0,95960,19,1,8.5,17,7,0,0,0,0
18698,M,0,95960,19,3,127.5,10,25,0,0,1,0
18699,F,0,95966,19,1,87.5,17,12,0,0,0,0
18700,F,0,95966,19,5,207.5,25,8,0,0,0,0
18701,M,0,95969,19,3,71.5,15,16,0,0,0,0
18702,M,0,95969,19,1,47,21,26,1,0,0,0
18703,M,1,95971,19,4,164.5,34,30,0,0,1,0
18704,M,1,95971,19,4,153,9,22,1,0,0,0
18705,F,0,95977,19,1,19.5,19,6,0,0,0,0
18706,F,0,95977,19,4,221,17,18,0,0,1,0
18707,F,0,95991,19,2,69,29,18,0,0,1,1
18708,F,0,95991,19,1,9.5,2,11,0,0,0,0
18709,M,0,95992,19,3,115.5,24,4,0,0,0,0
18710,M,0,95992,19,5,112.5,1,28,1,0,0,0
18711,M,1,95993,19,3,133.5,19,6,0,0,0,0
18712,M,1,95993,19,1,14.5,12,36,1,0,0,0
18713,F,0,96001,19,2,75.5,7,3,0,0,0,0
18714,F,0,96001,19,2,99.5,16,34,1,0,0,0
18715,M,0,96002,19,1,59.5,25,12,0,0,0,0
18716,M,0,96002,19,2,34,11,21,0,0,1,0
18717,F,1,96002,19,2,120.5,16,8,0,1,0,0
18718,F,1,96002,19,4,50,26,6,0,0,0,0
18719,M,0,96003,19,5,82,2,10,0,0,0,0
18720,M,0,96003,19,1,24.5,20,7,0,0,0,0
18721,F,0,96007,19,3,35.5,27,24,1,0,0,0
18722,F,0,96007,19,1,31,4,9,0,0,0,0
18723,M,0,96021,19,1,9.5,20,14,0,0,0,0
18724,M,0,96021,19,1,89.5,34,18,0,0,0,0
18725,M,0,96035,19,2,17.5,7,13,0,0,0,0
18726,M,0,96035,19,1,95.5,1,13,0,0,0,0
18727,F,0,96062,19,1,74.5,8,15,0,0,0,0
18728,F,0,96062,19,3,148.5,33,12,0,0,0,0
18729,F,1,96073,19,1,39.5,10,26,1,0,0,0
18730,F,1,96073,19,4,278.5,11,9,0,0,0,0
18731,M,0,96086,19,5,147,7,22,0,0,1,0
18732,M,0,96086,19,1,26.5,21,1,0,0,0,0
18733,F,0,96097,19,2,120.5,30,33,0,0,1,0
18734,F,0,96097,19,2,139,17,17,0,0,1,0
18735,F,1,96114,19,2,134,15,30,0,0,1,0
18736,F,1,96114,19,1,25.5,16,28,1,0,0,0
18737,F,0,96130,19,1,107,25,11,0,0,0,0
18738,F,0,96130,19,3,244,21,25,1,0,0,0
18739,U,1,96145,19,2,106.5,12,7,0,0,0,0
18740,U,1,96145,19,5,106,12,2,0,0,0,0
18741,F,1,96150,19,2,39.5,16,10,0,0,0,0
18742,F,1,96150,19,1,98.5,17,9,0,0,0,0
18743,M,0,96155,19,3,75,24,21,0,0,1,0
18744,M,0,96155,19,1,111.5,25,30,1,0,0,0
18745,M,0,96161,19,2,74,19,22,0,0,1,0
18746,M,0,96161,19,1,124.5,22,5,0,0,0,0
18747,F,0,96204,19,1,13,4,23,1,0,0,0
18748,F,0,96204,19,5,260.5,1,11,0,0,0,0
18749,M,0,96218,19,2,253.5,9,7,0,0,0,0
18750,M,0,96218,19,5,347,2,15,0,0,0,0
18751,M,0,96266,19,4,121.5,22,31,1,0,0,0
18752,M,0,96266,19,2,47.5,1,31,1,0,0,0
18753,M,0,96313,19,1,37,11,24,0,0,1,0
18754,M,0,96313,19,1,53,24,5,0,0,0,0
18755,M,0,96325,19,1,24.5,17,6,0,0,0,0
18756,M,0,96325,19,1,39.5,12,13,0,0,0,0
18757,M,0,96337,19,3,159.5,5,11,0,0,0,0
18758,M,0,96337,19,3,172.5,12,28,1,0,0,0
18759,F,0,96349,19,3,158.5,17,3,0,0,0,0
18760,F,0,96349,19,3,110,16,21,1,0,0,0
18761,M,0,96364,19,4,169,5,15,0,0,0,0
18762,M,0,96364,19,2,149,11,14,0,0,0,0
18763,M,0,96377,19,4,139.5,10,24,1,0,0,0
18764,M,0,96377,19,1,19.5,15,25,0,0,1,0
18765,M,0,96512,19,1,14.5,25,5,0,0,0,0
18766,M,0,96512,19,1,79.5,16,6,0,0,0,0
18767,M,0,96546,19,4,103,8,12,0,0,0,0
18768,M,0,96546,19,1,124.5,19,18,1,0,0,0
18769,M,0,96601,19,2,14,24,18,0,0,1,0
18770,M,0,96601,19,1,19.5,25,20,1,0,0,0
18771,M,0,96660,19,2,125,16,14,0,0,0,0
18772,M,0,96660,19,1,104.5,14,14,0,0,0,0
18773,F,0,96701,19,2,190.5,16,12,0,0,0,0
18774,F,0,96701,19,2,149,2,9,0,1,0,0
18775,M,0,96701,19,3,122,12,10,0,1,0,0
18776,M,0,96701,19,3,113,6,18,0,0,1,1
18777,M,0,96701,19,3,62,17,36,0,0,1,0
18778,M,0,96701,19,3,135,33,21,1,0,0,0
18779,M,1,96706,19,1,9.5,24,29,1,0,0,0
18780,M,1,96706,19,1,28.5,14,8,0,0,0,0
18781,M,1,96707,19,4,69,2,35,1,0,0,0
18782,M,1,96707,19,2,74,29,17,0,0,0,0
18783,F,0,96712,19,1,22,8,30,0,0,1,0
18784,F,0,96712,19,1,64.5,30,31,0,0,1,0
18785,U,1,96720,19,1,167,13,20,1,0,0,0
18786,U,1,96720,19,2,59,11,25,0,0,1,0
18787,F,0,96720,19,4,80,27,19,0,0,1,1
18788,F,0,96720,19,1,39,7,22,0,0,1,0
18789,U,0,96731,19,1,85,17,16,0,0,1,0
18790,U,0,96731,19,3,286,1,1,0,0,0,0
18791,F,0,96734,19,5,440,9,30,0,0,1,0
18792,F,0,96734,19,1,30.5,4,22,0,0,1,0
18793,F,0,96734,19,1,109.5,2,25,0,0,1,0
18794,F,0,96734,19,1,19.5,14,10,0,0,0,0
18795,U,1,96734,19,3,223.5,18,3,0,0,0,0
18796,U,1,96734,19,3,44.5,10,18,0,0,1,0
18797,F,0,96734,19,1,9.5,19,25,1,0,0,0
18798,F,0,96734,19,2,204,2,26,1,0,0,0
18799,U,0,96740,19,2,73.5,28,20,1,0,0,0
18800,U,0,96740,19,1,49.5,24,7,0,0,0,0
18801,U,1,96740,19,4,353.5,2,4,0,0,0,0
18802,U,1,96740,19,2,109,19,18,0,0,0,0
18803,M,1,96743,19,5,349,17,2,0,1,0,0
18804,M,1,96743,19,1,39.5,25,6,0,0,0,0
18805,M,0,96744,19,1,49.5,20,17,1,0,0,0
18806,M,0,96744,19,1,52.5,5,31,1,0,0,0
18807,M,0,96744,19,5,293.5,6,10,0,0,0,0
18808,M,0,96744,19,2,55,1,5,0,0,0,0
18809,F,0,96744,19,1,89.5,30,27,1,0,0,0
18810,F,0,96744,19,2,144.5,15,28,0,1,1,0
18811,U,1,96746,19,1,13,16,28,0,0,1,0
18812,U,1,96746,19,1,69.5,12,28,0,0,1,0
18813,M,0,96750,19,1,24.5,24,4,0,0,0,0
18814,M,0,96750,19,2,89,20,1,0,0,0,1
18815,F,1,96753,19,1,44.5,16,19,0,0,1,0
18816,F,1,96753,19,1,39.5,26,15,0,0,0,0
18817,F,0,96756,19,5,160.5,4,10,0,0,0,0
18818,F,0,96756,19,5,96.5,16,1,0,0,0,0
18819,M,0,96761,19,1,44.5,12,20,1,0,0,0
18820,M,0,96761,19,1,149.5,7,36,0,0,1,0
18821,M,1,96766,19,5,124.5,5,18,0,0,1,0
18822,M,1,96766,19,3,148.5,2,4,0,0,0,0
18823,F,1,96768,19,1,26.5,17,4,0,0,0,0
18824,F,1,96768,19,1,31,17,9,0,0,0,0
18825,F,0,96782,19,5,170,12,31,1,0,0,0
18826,F,0,96782,19,5,137.5,10,12,0,0,0,0
18827,F,0,96782,19,3,29.5,21,30,0,0,1,0
18828,F,0,96782,19,1,9.5,24,8,0,0,0,0
18829,M,0,96786,19,2,129,13,10,0,0,0,0
18830,M,0,96786,19,1,124.5,31,30,0,0,1,0
18831,M,0,96789,19,2,24,22,17,0,1,0,0
18832,M,0,96789,19,2,98.5,25,11,0,0,0,0
18833,U,0,96789,19,2,84,8,3,0,0,0,0
18834,U,0,96789,19,2,159,29,3,0,0,0,0
18835,M,0,96790,19,1,22,8,7,0,0,0,0
18836,M,0,96790,19,2,52,20,11,0,0,0,0
18837,U,1,96793,19,4,57.5,19,4,0,0,0,0
18838,U,1,96793,19,2,105,4,19,0,0,1,0
18839,U,0,96793,19,5,182.5,8,15,0,0,0,0
18840,U,0,96793,19,1,119.5,30,22,0,0,1,0
18841,M,0,96797,19,2,18,5,31,0,1,1,0
18842,M,0,96797,19,1,17.5,22,20,0,0,1,0
18843,M,0,96802,19,1,59.5,21,21,0,0,1,0
18844,M,0,96802,19,2,136,9,20,1,0,0,0
18845,M,1,96813,19,2,104,6,1,0,1,0,0
18846,M,1,96813,19,4,126.5,24,20,1,0,0,0
18847,M,0,96813,19,2,64,8,6,0,0,0,0
18848,M,0,96813,19,4,388,11,4,0,0,0,0
18849,M,0,96813,19,1,238.5,19,7,0,0,0,0
18850,M,0,96813,19,1,17.5,29,25,1,0,0,0
18851,U,1,96813,19,2,18,7,12,0,0,0,0
18852,U,1,96813,19,1,36,13,31,1,0,0,0
18853,U,1,96814,19,2,24,9,13,0,0,0,0
18854,U,1,96814,19,3,108,22,4,0,0,0,0
18855,M,1,96814,19,1,19.5,19,6,0,0,0,0
18856,M,1,96814,19,1,8.5,4,12,0,0,0,0
18857,M,0,96815,19,1,132.5,12,26,1,0,0,0
18858,M,0,96815,19,1,35.5,28,8,0,0,0,0
18859,M,0,96815,19,2,131.5,10,27,0,0,1,0
18860,M,0,96815,19,1,71.5,17,21,1,0,0,0
18861,F,0,96816,19,1,19.5,22,8,0,0,0,0
18862,F,0,96816,19,4,153,7,11,0,0,0,0
18863,M,0,96816,19,3,153.5,3,4,0,0,0,0
18864,M,0,96816,19,1,64.5,31,14,0,0,0,0
18865,M,0,96817,19,1,49.5,18,16,0,0,0,1
18866,M,0,96817,19,1,74.5,20,27,1,0,0,0
18867,F,0,96817,19,3,175,2,16,0,1,1,0
18868,F,0,96817,19,4,167.5,9,15,0,1,1,0
18869,M,0,96817,19,4,128.5,9,16,0,0,0,0
18870,M,0,96817,19,1,26.5,17,12,0,0,0,0
18871,M,0,96818,19,1,49.5,31,9,0,0,0,0
18872,M,0,96818,19,1,9.5,19,1,0,0,0,0
18873,M,0,96818,19,1,34.5,8,19,0,0,1,0
18874,M,0,96818,19,1,64.5,20,3,0,0,0,0
18875,M,1,96819,19,3,109.5,5,26,1,0,0,0
18876,M,1,96819,19,4,255.5,2,2,0,0,0,0
18877,M,0,96819,19,1,14.5,20,31,1,0,0,0
18878,M,0,96819,19,1,35.5,28,5,0,0,0,0
18879,U,0,96821,19,2,195,24,7,0,0,0,1
18880,U,0,96821,19,1,109.5,1,25,0,0,1,0
18881,M,0,96822,19,3,136,1,35,1,0,0,0
18882,M,0,96822,19,5,136.5,13,28,0,0,1,0
18883,M,0,96822,19,1,87,10,11,0,0,0,0
18884,M,0,96822,19,2,125,5,11,0,0,0,0
18885,M,0,96822,19,2,31.5,24,20,0,1,1,0
18886,M,0,96822,19,1,76,2,2,0,0,0,0
18887,M,0,96825,19,1,14.5,25,9,0,0,0,0
18888,M,0,96825,19,1,17.5,17,15,0,0,0,0
18889,M,0,96825,19,4,245,13,2,0,0,0,0
18890,M,0,96825,19,2,194,1,17,0,1,1,0
18891,F,0,96826,19,3,136,1,21,1,0,0,0
18892,F,0,96826,19,1,44.5,11,2,0,0,0,0
18893,M,1,96826,19,5,348.5,4,10,0,0,0,0
18894,M,1,96826,19,4,165.5,1,17,0,0,1,0
18895,M,0,96853,19,1,19.5,32,21,1,0,0,0
18896,M,0,96853,19,2,64,31,27,0,0,1,0
18897,F,1,96910,19,1,35.5,16,3,0,0,0,0
18898,F,1,96910,19,1,101,2,17,1,0,0,0
18899,F,1,96921,19,1,22,17,8,0,0,0,0
18900,F,1,96921,19,1,20,16,9,0,0,0,0
18901,M,0,96950,19,1,44.5,17,12,0,0,0,0
18902,M,0,96950,19,5,457.5,7,13,0,0,0,0
18903,M,0,97005,19,1,17.5,17,10,0,0,0,0
18904,M,0,97005,19,3,69,3,21,1,0,0,0
18905,M,1,97005,19,3,128,5,19,0,0,1,0
18906,M,1,97005,19,3,98,10,4,0,0,0,0
18907,M,0,97006,19,5,224.5,5,10,0,0,0,0
18908,M,0,97006,19,5,86,32,30,1,0,0,0
18909,F,0,97006,19,1,49.5,20,20,1,0,0,0
18910,F,0,97006,19,5,188.5,4,15,0,0,0,0
18911,U,1,97006,19,2,111.5,29,30,0,0,1,0
18912,U,1,97006,19,2,166.5,25,6,0,0,0,0
18913,M,1,97006,19,3,218.5,5,17,0,0,0,1
18914,M,1,97006,19,1,89,31,33,1,0,0,0
18915,F,0,97007,19,2,49,15,3,0,0,0,0
18916,F,0,97007,19,4,225.5,30,17,0,0,0,0
18917,M,0,97007,19,4,163.5,1,28,0,0,1,0
18918,M,0,97007,19,2,19.5,19,24,1,0,0,0
18919,M,0,97007,19,1,69.5,4,2,0,0,0,0
18920,M,0,97007,19,2,104,14,8,0,0,0,0
18921,M,0,97007,19,1,72,11,1,0,0,0,0
18922,M,0,97007,19,1,69.5,19,13,0,0,0,0
18923,M,0,97008,19,1,9.5,13,23,0,0,1,1
18924,M,0,97008,19,2,149,22,20,1,0,0,0
18925,M,0,97008,19,1,59.5,34,1,0,0,0,0
18926,M,0,97008,19,1,4.5,31,30,0,0,1,0
18927,M,1,97009,19,3,181.5,18,16,0,0,0,0
18928,M,1,97009,19,2,74,19,35,1,0,0,0
18929,F,0,97013,19,1,161.5,5,13,0,0,0,0
18930,F,0,97013,19,1,22,6,35,1,0,0,0
18931,M,0,97015,19,1,87,18,5,0,0,0,0
18932,M,0,97015,19,2,128,31,30,1,0,0,0
18933,F,0,97017,19,1,14.5,14,17,0,0,0,0
18934,F,0,97017,19,1,9.5,8,6,0,0,0,0
18935,M,1,97027,19,1,78,26,30,0,0,1,0
18936,M,1,97027,19,1,69.5,10,4,0,0,0,0
18937,M,0,97030,19,5,112,1,21,0,0,1,0
18938,M,0,97030,19,4,368.5,2,8,0,0,0,0
18939,M,0,97030,19,3,152,5,1,0,0,0,0
18940,M,0,97030,19,1,114.5,22,10,0,0,0,0
18941,U,1,97032,19,4,98,6,16,1,0,0,1
18942,U,1,97032,19,2,14.5,11,3,0,0,0,0
18943,U,0,97034,19,1,69.5,19,20,1,0,0,0
18944,U,0,97034,19,5,180.5,13,8,0,0,0,0
18945,U,0,97034,19,2,49,1,35,1,0,0,0
18946,U,0,97034,19,1,61.5,4,27,1,0,0,0
18947,M,0,97035,19,4,101.5,22,16,1,0,0,0
18948,M,0,97035,19,2,39,18,5,0,0,0,0
18949,U,1,97035,19,1,12,24,20,0,0,1,0
18950,U,1,97035,19,1,56,14,8,0,0,0,0
18951,M,0,97035,19,2,139.5,4,1,0,0,0,0
18952,M,0,97035,19,2,102,28,6,0,0,0,0
18953,M,1,97038,19,1,59.5,26,22,1,0,0,0
18954,M,1,97038,19,1,29.5,1,36,0,0,1,0
18955,M,0,97045,19,4,92.5,12,29,1,0,0,1
18956,M,0,97045,19,1,64.5,11,3,0,0,0,0
18957,M,0,97045,19,1,50.5,24,20,0,0,1,0
18958,M,0,97045,19,1,67,25,11,0,0,0,0
18959,M,0,97051,19,1,79.5,20,36,0,0,1,0
18960,M,0,97051,19,2,61.5,25,33,0,0,1,0
18961,M,0,97056,19,1,29.5,9,8,0,0,0,0
18962,M,0,97056,19,3,36,13,13,0,0,0,0
18963,M,0,97060,19,1,4.5,2,8,0,0,0,0
18964,M,0,97060,19,5,200,1,7,0,0,0,0
18965,U,1,97062,19,1,39.5,32,9,0,0,0,0
18966,U,1,97062,19,1,75.5,3,34,0,0,1,0
18967,F,0,97062,19,1,42,22,33,1,0,0,0
18968,F,0,97062,19,2,111.5,1,29,1,0,0,0
18969,M,0,97064,19,1,12,19,29,0,0,1,0
18970,M,0,97064,19,1,49.5,22,4,0,0,0,0
18971,M,0,97068,19,2,78,16,2,0,0,0,0
18972,M,0,97068,19,2,154,12,6,0,1,0,0
18973,F,0,97068,19,2,59,21,19,1,0,0,0
18974,F,0,97068,19,1,22,22,36,1,0,0,0
18975,M,0,97070,19,1,8.5,4,23,0,0,1,0
18976,M,0,97070,19,1,28.5,18,7,0,0,0,0
18977,M,0,97071,19,1,69.5,10,10,0,0,0,0
18978,M,0,97071,19,4,247,19,10,0,0,0,0
18979,F,0,97080,19,1,100,10,36,1,0,0,0
18980,F,0,97080,19,2,64,10,15,0,0,0,1
18981,M,1,97103,19,3,48.5,12,21,1,0,0,0
18982,M,1,97103,19,2,35,36,12,0,0,0,0
18983,M,0,97107,19,3,103.5,1,13,0,0,0,0
18984,M,0,97107,19,1,144.5,14,32,1,0,0,0
18985,M,0,97114,19,1,81.5,25,30,0,0,1,0
18986,M,0,97114,19,1,12,19,10,0,0,0,0
18987,M,0,97116,19,2,33.5,2,2,0,0,0,0
18988,M,0,97116,19,2,114,26,35,0,0,1,0
18989,U,1,97123,19,1,66,27,18,0,0,1,0
18990,U,1,97123,19,3,118.5,32,16,0,0,0,0
18991,F,1,97123,19,2,37,25,14,0,0,0,0
18992,F,1,97123,19,5,334.5,24,32,0,0,1,0
18993,M,0,97124,19,3,238,30,27,0,0,1,0
18994,M,0,97124,19,1,99.5,15,13,0,0,0,0
18995,M,0,97124,19,4,197,12,27,0,0,1,0
18996,M,0,97124,19,1,53.5,16,26,0,0,1,0
18997,F,0,97128,19,3,141,5,25,0,1,1,0
18998,F,0,97128,19,2,94,33,7,0,0,0,0
18999,U,0,97132,19,4,60.5,26,22,1,0,0,0
19000,U,0,97132,19,1,47,28,8,0,0,0,0
19001,M,0,97132,19,1,42.5,33,33,1,0,0,0
19002,M,0,97132,19,1,50.5,2,3,0,0,0,0
19003,F,0,97140,19,1,59.5,31,27,1,0,0,0
19004,F,0,97140,19,3,34,3,21,0,0,1,1
19005,M,0,97141,19,4,121.5,23,1,0,0,0,0
19006,M,0,97141,19,1,24.5,13,16,1,0,0,0
19007,M,0,97201,19,4,119.5,21,12,0,0,0,0
19008,M,0,97201,19,3,86,4,15,0,0,0,0
19009,M,1,97201,19,1,9.5,22,23,1,0,0,0
19010,M,1,97201,19,2,72,2,8,0,0,0,0
19011,M,1,97201,19,2,25.5,21,15,0,0,0,0
19012,M,1,97201,19,3,83,25,24,0,0,1,0
19013,F,1,97202,19,5,295,9,7,0,0,0,0
19014,F,1,97202,19,5,153.5,4,16,0,0,0,0
19015,U,0,97202,19,1,69.5,18,3,0,0,0,0
19016,U,0,97202,19,1,64.5,25,23,0,0,1,0
19017,F,0,97203,19,1,8.5,14,30,0,0,1,0
19018,F,0,97203,19,1,24.5,23,21,0,0,1,0
19019,U,1,97204,19,2,204,14,14,0,0,0,0
19020,U,1,97204,19,2,119,22,29,0,0,1,0
19021,M,0,97205,19,3,88.5,19,3,0,0,0,0
19022,M,0,97205,19,2,34,13,10,0,0,0,0
19023,F,0,97206,19,1,19.5,2,14,0,0,0,0
19024,F,0,97206,19,3,377,9,22,0,0,1,0
19025,U,1,97207,19,3,228.5,9,8,0,0,0,0
19026,U,1,97207,19,3,55,15,22,0,0,1,0
19027,F,1,97209,19,3,183.5,12,2,0,0,0,0
19028,F,1,97209,19,3,177,1,27,0,0,1,0
19029,U,0,97210,19,1,44.5,22,22,1,0,0,0
19030,U,0,97210,19,1,13.5,22,36,0,0,1,0
19031,M,0,97211,19,1,84.5,6,12,0,0,0,0
19032,M,0,97211,19,4,198,28,15,0,0,0,0
19033,M,1,97212,19,1,89.5,25,9,0,0,0,0
19034,M,1,97212,19,4,228.5,5,20,1,0,0,0
19035,M,0,97212,19,3,105,27,19,1,0,0,0
19036,M,0,97212,19,1,59.5,24,35,0,0,1,0
19037,M,0,97213,19,4,261,8,6,0,0,0,0
19038,M,0,97213,19,1,29.5,24,15,0,0,0,0
19039,M,0,97214,19,1,19.5,31,12,0,0,0,0
19040,M,0,97214,19,3,232.5,26,4,0,1,0,0
19041,M,1,97214,19,1,34.5,23,10,0,0,0,0
19042,M,1,97214,19,3,25,15,21,0,0,1,0
19043,M,1,97215,19,1,159.5,14,1,0,0,0,0
19044,M,1,97215,19,4,109,12,1,0,1,0,0
19045,F,0,97216,19,3,126.5,24,6,0,0,0,0
19046,F,0,97216,19,4,118,2,20,0,0,1,0
19047,M,0,97217,19,3,60,19,11,0,0,0,0
19048,M,0,97217,19,1,69.5,9,35,1,0,0,0
19049,M,0,97219,19,1,116.5,17,15,0,0,0,0
19050,M,0,97219,19,1,234.5,13,11,0,0,0,0
19051,F,0,97219,19,1,24.5,15,8,0,0,0,0
19052,F,0,97219,19,1,24.5,12,18,0,0,0,0
19053,M,1,97219,19,1,49.5,12,8,0,0,0,0
19054,M,1,97219,19,1,73.5,33,26,0,0,1,0
19055,M,0,97219,19,3,79,4,18,1,0,0,0
19056,M,0,97219,19,1,210,8,36,1,0,0,0
19057,M,0,97220,19,1,49.5,11,26,0,0,1,0
19058,M,0,97220,19,2,19,8,24,0,0,1,0
19059,M,0,97221,19,1,12.5,14,20,1,0,0,0
19060,M,0,97221,19,3,172.5,24,29,1,0,0,0
19061,M,0,97222,19,1,74.5,3,36,1,0,0,0
19062,M,0,97222,19,3,153.5,13,8,0,1,0,0
19063,M,0,97222,19,3,126,9,13,0,0,0,0
19064,M,0,97222,19,2,194,12,27,1,0,0,0
19065,F,0,97223,19,3,111,7,1,0,0,0,0
19066,F,0,97223,19,1,79.5,3,8,0,0,0,0
19067,M,0,97223,19,1,186.5,29,9,0,0,0,0
19068,M,0,97223,19,2,187.5,10,6,0,0,0,0
19069,M,0,97223,19,1,19.5,9,9,0,0,0,0
19070,M,0,97223,19,1,74.5,13,18,0,0,1,0
19071,F,0,97224,19,1,112,20,7,0,0,0,0
19072,F,0,97224,19,4,130.5,15,10,0,0,0,0
19073,M,0,97224,19,5,93.5,17,2,0,0,0,0
19074,M,0,97224,19,4,99.5,21,5,0,0,0,0
19075,F,0,97225,19,3,207,5,25,1,0,0,1
19076,F,0,97225,19,1,49.5,25,3,0,0,0,0
19077,U,1,97225,19,2,194,23,16,0,0,0,0
19078,U,1,97225,19,1,19.5,25,4,0,0,0,0
19079,M,0,97228,19,1,44.5,22,18,1,0,0,0
19080,M,0,97228,19,3,78.5,15,5,0,0,0,0
19081,M,0,97229,19,1,339.5,25,17,0,0,0,0
19082,M,0,97229,19,2,49,19,18,0,0,0,0
19083,U,0,97229,19,5,528.5,3,8,0,0,0,0
19084,U,0,97229,19,1,49.5,19,13,0,0,0,0
19085,M,0,97229,19,1,34.5,19,14,0,0,0,0
19086,M,0,97229,19,3,99,4,9,0,0,0,0
19087,F,1,97230,19,1,79.5,15,16,0,0,0,0
19088,F,1,97230,19,2,29,18,11,0,0,0,0
19089,M,0,97231,19,1,52,17,8,0,0,0,0
19090,M,0,97231,19,1,49.5,3,7,0,0,0,0
19091,M,0,97232,19,2,115.5,10,7,0,0,0,0
19092,M,0,97232,19,5,214,15,6,0,0,0,0
19093,M,0,97236,19,1,69.5,1,9,0,0,0,0
19094,M,0,97236,19,5,113,14,10,0,0,0,0
19095,M,0,97240,19,1,24.5,6,8,0,0,0,0
19096,M,0,97240,19,2,69,3,13,0,0,0,0
19097,M,0,97266,19,1,17.5,17,6,0,0,0,0
19098,M,0,97266,19,1,9.5,15,12,0,0,0,0
19099,M,0,97267,19,3,43,16,28,0,0,1,0
19100,M,0,97267,19,4,194.5,5,12,0,0,0,0
19101,F,0,97280,19,2,14,34,28,0,1,1,0
19102,F,0,97280,19,3,35.5,4,15,0,0,0,0
19103,U,0,97301,19,2,60.5,8,5,0,0,0,0
19104,U,0,97301,19,1,62,2,6,0,0,0,1
19105,M,0,97301,19,3,98.5,25,25,1,0,0,0
19106,M,0,97301,19,5,161.5,14,27,1,0,0,0
19107,M,1,97301,19,1,57,12,16,0,0,0,0
19108,M,1,97301,19,2,25,14,30,1,0,0,0
19109,M,0,97302,19,2,119,15,7,0,0,0,0
19110,M,0,97302,19,5,396.5,2,34,0,0,1,1
19111,M,0,97302,19,2,79,1,29,0,0,1,0
19112,M,0,97302,19,1,14.5,13,21,1,0,0,0
19113,F,1,97303,19,1,50,25,6,0,0,0,0
19114,F,1,97303,19,1,94,16,10,0,0,0,0
19115,M,0,97303,19,1,49.5,22,10,0,0,0,0
19116,M,0,97303,19,1,62.5,28,17,0,0,0,0
19117,F,0,97304,19,2,39,19,29,1,0,0,0
19118,F,0,97304,19,2,112,31,28,0,0,1,0
19119,M,0,97305,19,1,40,6,14,0,0,0,0
19120,M,0,97305,19,1,19.5,2,6,0,0,0,0
19121,M,0,97306,19,1,104.5,13,24,0,0,1,0
19122,M,0,97306,19,5,244,6,13,0,0,0,0
19123,F,0,97308,19,1,9.5,32,30,1,0,0,0
19124,F,0,97308,19,2,94,31,3,0,0,0,0
19125,F,0,97321,19,1,8.5,17,10,0,0,0,0
19126,F,0,97321,19,1,54.5,27,28,0,0,1,0
19127,M,0,97321,19,2,61.5,24,29,1,0,0,0
19128,M,0,97321,19,2,84.5,8,3,0,0,0,0
19129,M,0,97330,19,1,39.5,20,32,1,0,0,0
19130,M,0,97330,19,4,88,1,21,1,0,0,1
19131,U,1,97330,19,2,29,18,36,1,0,0,0
19132,U,1,97330,19,1,63,29,7,0,0,0,0
19133,F,0,97330,19,2,29,33,24,1,0,0,0
19134,F,0,97330,19,3,54,25,32,0,0,1,0
19135,U,0,97331,19,3,107.5,10,36,0,0,1,0
19136,U,0,97331,19,4,29,3,29,0,0,1,0
19137,F,0,97333,19,5,285.5,18,21,0,0,1,0
19138,F,0,97333,19,4,124.5,4,6,0,0,0,0
19139,M,0,97339,19,4,228,13,11,0,0,0,0
19140,M,0,97339,19,3,156,13,4,0,0,0,0
19141,U,1,97355,19,1,49.5,17,5,0,0,0,0
19142,U,1,97355,19,1,19.5,12,17,0,0,1,0
19143,F,0,97361,19,1,71.5,16,12,0,0,0,0
19144,F,0,97361,19,3,364.5,11,9,0,0,0,0
19145,F,0,97365,19,4,153,21,1,0,0,0,0
19146,F,0,97365,19,2,155,33,20,1,0,0,0
19147,F,0,97370,19,1,8.5,24,3,0,0,0,0
19148,F,0,97370,19,1,7,24,7,0,0,0,0
19149,F,1,97381,19,5,137.5,3,36,1,0,0,1
